facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer,latitude,longitude
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,1.7,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,137.22,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,17,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,5,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0,,False,,,,350.1,ISULAKE,Calculated,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0048,mg/l,False,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.8803,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.04,mg/l,False,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.0835,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,6.74,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,63,ug/l,True,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22630002,Roberts Creek Lake,08/05/2019 07:11:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,13.14,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Marion,07100008,Lake,,41.421586,-93.049232
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,TURB,Turbidity,Total,,17.66,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,306.37,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,199.17,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,26.63,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,PH,pH,Total,,7.99,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,6.88,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,85.93,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,4.2,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.43,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,0,,False,,,,Unknown,ISULAKE,Actual,MW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,113.41,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,30,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,20,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.006,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.09865,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,1.10655,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.24055,mg/l,True,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.1466,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,16.66,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,68583-22-2,Escherichia coli,Total,,10,MPN/100ml,True,10,,,9223-B,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,21.5,ug/l,True,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22500001,Rock Creek Max Depth,08/06/2019 11:02:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,9.86,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Jasper,07080106,Lake,,41.739626,-92.85492
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,TURB,Turbidity,Total,,45.89,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,329.94,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,214.38,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,23.71,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,PH,pH,Total,,8.74,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,9.59,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,113.41,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,1.5,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.15,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,0,,False,,,,Unknown,ISULAKE,Actual,MW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,223.02,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,51,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,26,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0,,False,,,,350.1,ISULAKE,Calculated,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0048,mg/l,False,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.0633,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.04,mg/l,False,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.2514,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,21.58,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.33,ug/l,True,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22740003,Silver Lake (Palo Alto County),07/23/2019 08:55:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,120.6,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Palo Alto,07100002,Lake,,43.030235,-94.88418
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,TURB,Turbidity,Total,,6.37,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,191.67,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,124.58,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,26.73,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,PH,pH,Total,,8.27,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.05,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,101.78,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.2,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.83,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,1.4,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,106.13,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,4,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,1.2,mg/l,False,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.007,mg/l,True,,,,350.1,ISULAKE,Calculated,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0617,mg/l,True,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.69655,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.04,mg/l,False,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.061,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,10.29,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880002,Thayer Lake,07/17/2019 07:56:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,7.45,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.02162,-94.065683
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,TURB,Turbidity,Total,,9.74,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,216.98,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,141.03,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,25.56,deg C,True,,,,ISU 2550,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,PH,pH,Total,,8.61,None,True,,,,ISU 4500-H,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.52,mg/l,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,104.22,%,True,,,,ISU 4500-O-G,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,11.9,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.65,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,5.4,m,True,,,,Unknown,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,87.35,mg/l,True,,,,2320-B,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,TSS,Total suspended solids,Total,,11,mg/l,True,1.2,,,2540-D,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,Total,,4,mg/l,True,1.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0,,False,,,,350.1,ISULAKE,Calculated,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.0048,mg/l,False,0.0048,,,350.1,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.4931,mg/l,True,0.2,,,351.2,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.04,mg/l,False,0.04,,,353.2,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0108,mg/l,False,0.0108,,,365.1,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.0765,mg/l,True,0.02,,,365.1,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,Filterable,,4.59,ug/l,True,1.20,,,445,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,68583-22-2,Escherichia coli,Total,,10,MPN/100ml,True,10,,,9223-B,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,77238-39-2,Microcystin,Total,,1.45,ug/l,True,0.3,,,ISU 546 OH,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880003,Three Mile Lake,07/31/2019 11:31:00,AMBLAKE-ISU,11016-15-2,Phycocyanin,Filterable,,3.93,ug/l,True,1.8,,,ISU PHYCOCYANIN 2017,ISULAKE,Actual,SW,Water,,,Union,10280102,Lake,,41.071382,-94.212987
6,22880004,Twelve Mile Lake,07/31/2019 10:27:00,AMBLAKE-ISU,TURB,Turbidity,Total,,17.24,NTU,True,,,,ISU 2130-B,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.055718,-94.255028
6,22880004,Twelve Mile Lake,07/31/2019 10:27:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,199.89,uS/cm,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.055718,-94.255028
6,22880004,Twelve Mile Lake,07/31/2019 10:27:00,AMBLAKE-ISU,TDS,Total dissolved solids,Total,,129.93,mg/l,True,,,,ISU 2510,ISULAKE,Actual,MW,Water,,,Union,10280102,Lake,,41.055718,-94.255028
